attempt    K    arraySize    mergeSortTime    hybridSortTime
2630    43    2630    0.000894    0.000487
2631    43    2631    0.000893    0.000486
2632    43    2632    0.000899    0.000488
2633    43    2633    0.000897    0.000484
2634    43    2634    0.000898    0.000488
2635    43    2635    0.000892    0.000487
2636    43    2636    0.000894    0.000491
2637    43    2637    0.000897    0.000486
2638    43    2638    0.000898    0.000488
2639    43    2639    0.000899    0.000487
2640    43    2640    0.000902    0.000501
2641    43    2641    0.000896    0.000490
2642    43    2642    0.000897    0.000489
2643    43    2643    0.000902    0.000490
2644    43    2644    0.000898    0.000488
2645    43    2645    0.000898    0.000491
2646    43    2646    0.000897    0.000490
2647    43    2647    0.000907    0.000491
2648    43    2648    0.000903    0.000493
2649    43    2649    0.000902    0.000489
2650    43    2650    0.000902    0.000487
2651    43    2651    0.000902    0.000488
2652    43    2652    0.000904    0.000494
2653    43    2653    0.000900    0.000494
2654    43    2654    0.000903    0.000492
2655    43    2655    0.000904    0.000490
2656    43    2656    0.000903    0.000495
2657    43    2657    0.000904    0.000492
2658    43    2658    0.000903    0.000493
2659    43    2659    0.000903    0.000493
2660    43    2660    0.000911    0.000492
2661    43    2661    0.000906    0.000493
2662    43    2662    0.000904    0.000495
2663    43    2663    0.000908    0.000493
2664    43    2664    0.000906    0.000494
2665    43    2665    0.000907    0.000496
2666    43    2666    0.000908    0.000497
2667    43    2667    0.000905    0.000491
2668    43    2668    0.000904    0.000496
2669    43    2669    0.000909    0.000495
2670    43    2670    0.000911    0.000493
2671    43    2671    0.000908    0.000494
2672    43    2672    0.000912    0.000496
2673    43    2673    0.000913    0.000495
2674    43    2674    0.000909    0.000494
2675    43    2675    0.000911    0.000497
2676    43    2676    0.000911    0.000496
2677    43    2677    0.000910    0.000495
2678    43    2678    0.000911    0.000498
2679    43    2679    0.000914    0.000499
2680    43    2680    0.000912    0.000497
2681    43    2681    0.000915    0.000609
2682    43    2682    0.001307    0.000502
2683    43    2683    0.000920    0.000503
2684    43    2684    0.000917    0.000497
2685    43    2685    0.000912    0.000501
2686    43    2686    0.000914    0.000499
2687    43    2687    0.000916    0.000498
2688    43    2688    0.000918    0.000498
2689    43    2689    0.000914    0.000497
2690    43    2690    0.000918    0.000502
2691    43    2691    0.000913    0.000500
2692    43    2692    0.000922    0.000500
2693    43    2693    0.000922    0.000499
2694    43    2694    0.000916    0.000502
2695    43    2695    0.000920    0.000500
2696    43    2696    0.000919    0.000503
2697    43    2697    0.000921    0.000501
2698    43    2698    0.000919    0.000510
2699    43    2699    0.000921    0.000500
2700    43    2700    0.000924    0.000501
2701    43    2701    0.000922    0.000503
2702    43    2702    0.000921    0.000501
2703    43    2703    0.000923    0.000503
2704    43    2704    0.000923    0.000506
2705    43    2705    0.000925    0.000505
2706    43    2706    0.000923    0.000504
2707    43    2707    0.000925    0.000505
2708    43    2708    0.000924    0.000504
2709    43    2709    0.000928    0.000507
2710    43    2710    0.000925    0.000503
2711    43    2711    0.000939    0.000503
2712    43    2712    0.000925    0.000503
2713    43    2713    0.000927    0.000508
2714    43    2714    0.000924    0.000502
2715    43    2715    0.000928    0.000506
2716    43    2716    0.000928    0.000504
2717    43    2717    0.000928    0.000506
2718    43    2718    0.000928    0.000509
2719    43    2719    0.000933    0.000508
2720    43    2720    0.000931    0.000507
2721    43    2721    0.000931    0.000507
2722    43    2722    0.000932    0.000508
2723    43    2723    0.000929    0.000506
2724    43    2724    0.000936    0.000508
2725    43    2725    0.000932    0.000509
2726    43    2726    0.000932    0.000510
2727    43    2727    0.000932    0.000509
2728    43    2728    0.000934    0.000510
2729    43    2729    0.000934    0.000509
2730    43    2730    0.000936    0.000508
2731    43    2731    0.000933    0.000513
2732    43    2732    0.000933    0.000512
2733    43    2733    0.000937    0.000507
2734    43    2734    0.000940    0.000509
2735    43    2735    0.000936    0.000510
2736    43    2736    0.000936    0.000513
2737    43    2737    0.000937    0.000511
2738    43    2738    0.000936    0.000510
2739    43    2739    0.000938    0.000514
2740    43    2740    0.000938    0.000516
2741    43    2741    0.000937    0.000513
2742    43    2742    0.000937    0.000513
2743    43    2743    0.000947    0.000513
2744    43    2744    0.000942    0.000508
2745    43    2745    0.000937    0.000511
2746    43    2746    0.000939    0.000511
2747    43    2747    0.000937    0.000512
2748    43    2748    0.000941    0.000513
2749    43    2749    0.000946    0.000512
2750    43    2750    0.000938    0.000515
2751    43    2751    0.000940    0.000512
2752    43    2752    0.000938    0.000509
2753    43    2753    0.000942    0.000519
2754    43    2754    0.000940    0.000514
2755    43    2755    0.000944    0.000520
2756    43    2756    0.000943    0.000512
2757    43    2757    0.000946    0.000517
2758    43    2758    0.000946    0.000516
2759    43    2759    0.000945    0.000514
2760    43    2760    0.000944    0.000517
2761    43    2761    0.000946    0.000519
2762    43    2762    0.000945    0.000516
2763    43    2763    0.000949    0.000517
2764    43    2764    0.000947    0.000517
2765    43    2765    0.000948    0.000517
2766    43    2766    0.000947    0.000521
2767    43    2767    0.000950    0.000518
2768    43    2768    0.000953    0.000517
2769    43    2769    0.000951    0.000520
2770    43    2770    0.000951    0.000519
2771    43    2771    0.000952    0.000522
2772    43    2772    0.000955    0.000518
2773    43    2773    0.000953    0.000520
2774    43    2774    0.000954    0.000520
2775    43    2775    0.000953    0.000522
2776    43    2776    0.000949    0.000517
2777    43    2777    0.000951    0.000522
2778    43    2778    0.000955    0.000519
2779    43    2779    0.000953    0.000520
2780    43    2780    0.000959    0.000520
2781    43    2781    0.000953    0.000520
2782    43    2782    0.000955    0.000521
2783    43    2783    0.000953    0.000521
2784    43    2784    0.000953    0.000520
2785    43    2785    0.000951    0.000520
2786    43    2786    0.000953    0.000526
2787    43    2787    0.000953    0.000522
2788    43    2788    0.000953    0.000523
2789    43    2789    0.000951    0.000519
2790    43    2790    0.000953    0.000525
2791    43    2791    0.000955    0.000523
2792    43    2792    0.000960    0.000531
2793    43    2793    0.000958    0.000523
2794    43    2794    0.000954    0.000523
2795    43    2795    0.000958    0.000527
2796    43    2796    0.000956    0.000526
2797    43    2797    0.000961    0.000525
2798    43    2798    0.000959    0.000528
2799    43    2799    0.000961    0.000525
2800    43    2800    0.000960    0.000522
2801    43    2801    0.000957    0.000522
2802    43    2802    0.000960    0.000527
2803    43    2803    0.000959    0.000524
2804    43    2804    0.000960    0.000530
2805    43    2805    0.000967    0.000527
2806    43    2806    0.000960    0.000525
2807    43    2807    0.000960    0.000524
2808    43    2808    0.000960    0.000526
2809    43    2809    0.000963    0.000529
2810    43    2810    0.000964    0.000531
2811    43    2811    0.000965    0.000530
2812    43    2812    0.000958    0.000526
2813    43    2813    0.000959    0.000526
2814    43    2814    0.000964    0.000529
2815    43    2815    0.000966    0.000530
2816    43    2816    0.000960    0.000532
2817    43    2817    0.000969    0.000531
2818    43    2818    0.000964    0.000531
2819    43    2819    0.000969    0.000535
2820    43    2820    0.000967    0.000530
2821    43    2821    0.000965    0.000532
2822    43    2822    0.000966    0.000533
2823    43    2823    0.000972    0.000533
2824    43    2824    0.000971    0.000532
2825    43    2825    0.000969    0.000533
2826    43    2826    0.000970    0.000531
2827    43    2827    0.000979    0.000532
2828    43    2828    0.000980    0.000530
2829    43    2829    0.000984    0.000531
2830    43    2830    0.000981    0.000533
2831    43    2831    0.000977    0.000532
2832    43    2832    0.000978    0.000536
2833    43    2833    0.000977    0.000533
2834    43    2834    0.000977    0.000533
2835    43    2835    0.000975    0.000537
2836    43    2836    0.000974    0.000536
2837    43    2837    0.000971    0.000534
2838    43    2838    0.000973    0.000537
2839    43    2839    0.000977    0.000534
2840    43    2840    0.000974    0.000535
2841    43    2841    0.000977    0.000538
2842    43    2842    0.000980    0.000533
2843    43    2843    0.000975    0.000535
2844    43    2844    0.000975    0.000541
2845    43    2845    0.000973    0.000538
2846    43    2846    0.000979    0.000540
2847    43    2847    0.000983    0.000551
2848    43    2848    0.000975    0.000538
2849    43    2849    0.000976    0.000537
2850    43    2850    0.000979    0.000539
2851    43    2851    0.000979    0.000538
2852    43    2852    0.000979    0.000538
2853    43    2853    0.000979    0.000543
2854    43    2854    0.000978    0.000538
2855    43    2855    0.000973    0.000535
2856    43    2856    0.000975    0.000537
2857    43    2857    0.000978    0.000539
2858    43    2858    0.000975    0.000536
2859    43    2859    0.000980    0.000541
2860    43    2860    0.000977    0.000536
2861    43    2861    0.000976    0.000541
2862    43    2862    0.000977    0.000538
2863    43    2863    0.000978    0.000536
2864    43    2864    0.000984    0.000537
2865    43    2865    0.000978    0.000550
2866    43    2866    0.000979    0.000539
2867    43    2867    0.000979    0.000537
2868    43    2868    0.000985    0.000541
2869    43    2869    0.000982    0.000538
2870    43    2870    0.000981    0.000542
2871    43    2871    0.000982    0.000546
2872    43    2872    0.000982    0.000539
2873    43    2873    0.000988    0.000541
2874    43    2874    0.000985    0.000542
2875    43    2875    0.000984    0.000542
2876    43    2876    0.000980    0.000542
2877    43    2877    0.000983    0.000544
2878    43    2878    0.000982    0.000539
2879    43    2879    0.000984    0.000540
2880    43    2880    0.000983    0.000541
2881    43    2881    0.000985    0.000540
2882    43    2882    0.000986    0.000541
2883    43    2883    0.000991    0.000547
2884    43    2884    0.000988    0.000540
2885    43    2885    0.000986    0.000540
2886    43    2886    0.000992    0.000542
2887    43    2887    0.000987    0.000540
2888    43    2888    0.000991    0.000543
2889    43    2889    0.000987    0.000550
2890    43    2890    0.000992    0.000544
2891    43    2891    0.000986    0.000543
2892    43    2892    0.000990    0.000544
2893    43    2893    0.000987    0.000544
2894    43    2894    0.000989    0.000544
2895    43    2895    0.000993    0.000544
2896    43    2896    0.000992    0.000543
2897    43    2897    0.000992    0.000545
2898    43    2898    0.000989    0.000544
2899    43    2899    0.000992    0.000540
2900    43    2900    0.000994    0.000543
2901    43    2901    0.001002    0.000545
2902    43    2902    0.000993    0.000546
2903    43    2903    0.000994    0.000545
2904    43    2904    0.000990    0.000545
2905    43    2905    0.000993    0.000545
2906    43    2906    0.000994    0.000543
2907    43    2907    0.000998    0.000546
2908    43    2908    0.000992    0.000544
2909    43    2909    0.000993    0.000545
2910    43    2910    0.000996    0.000547
2911    43    2911    0.000994    0.000544
2912    43    2912    0.000996    0.000548
2913    43    2913    0.001010    0.000550
2914    43    2914    0.000995    0.000546
2915    43    2915    0.000993    0.000545
2916    43    2916    0.000999    0.000548
2917    43    2917    0.000997    0.000549
2918    43    2918    0.000996    0.000547
2919    43    2919    0.001001    0.000549
2920    43    2920    0.000999    0.000548
2921    43    2921    0.000996    0.000549
2922    43    2922    0.000999    0.000550
2923    43    2923    0.000998    0.000548
2924    43    2924    0.001000    0.000552
2925    43    2925    0.001001    0.000550
2926    43    2926    0.000999    0.000554
2927    43    2927    0.001003    0.000551
2928    43    2928    0.001001    0.000548
2929    43    2929    0.000999    0.000551
2930    43    2930    0.001002    0.000551
2931    43    2931    0.001002    0.000546
2932    43    2932    0.001000    0.000549
2933    43    2933    0.001006    0.000550
2934    43    2934    0.001003    0.000551
2935    43    2935    0.001001    0.000549
2936    43    2936    0.001004    0.000556
2937    43    2937    0.001006    0.000553
2938    43    2938    0.001000    0.000553
2939    43    2939    0.001005    0.000551
2940    43    2940    0.001002    0.000554
2941    43    2941    0.001004    0.000552
2942    43    2942    0.001003    0.000552
2943    43    2943    0.001004    0.000554
2944    43    2944    0.001007    0.000554
2945    43    2945    0.001006    0.000555
2946    43    2946    0.001009    0.000556
2947    43    2947    0.001003    0.000553
2948    43    2948    0.001011    0.000555
2949    43    2949    0.001006    0.000552
2950    43    2950    0.001012    0.000554
2951    43    2951    0.001010    0.000553
2952    43    2952    0.001010    0.000556
2953    43    2953    0.001011    0.000554
2954    43    2954    0.001014    0.000555
2955    43    2955    0.001011    0.000554
2956    43    2956    0.001018    0.000557
2957    43    2957    0.001016    0.000555
2958    43    2958    0.001015    0.000559
2959    43    2959    0.001017    0.000556
2960    43    2960    0.001015    0.000556
2961    43    2961    0.001015    0.000556
2962    43    2962    0.001019    0.000557
2963    43    2963    0.001013    0.000556
2964    43    2964    0.001012    0.000557
2965    43    2965    0.001012    0.000553
2966    43    2966    0.001015    0.000554
2967    43    2967    0.001013    0.000559
2968    43    2968    0.001014    0.000556
2969    43    2969    0.001014    0.000560
2970    43    2970    0.001017    0.000555
2971    43    2971    0.001015    0.000561
2972    43    2972    0.001013    0.000560
2973    43    2973    0.001014    0.000557
2974    43    2974    0.001014    0.000560
2975    43    2975    0.001014    0.000557
2976    43    2976    0.001020    0.000560
2977    43    2977    0.001018    0.000577
2978    43    2978    0.001018    0.000563
2979    43    2979    0.001016    0.000560
2980    43    2980    0.001017    0.000564
2981    43    2981    0.001019    0.000561
2982    43    2982    0.001020    0.000561
2983    43    2983    0.001025    0.000564
2984    43    2984    0.001019    0.000562
2985    43    2985    0.001020    0.000561
2986    43    2986    0.001018    0.000561
2987    43    2987    0.001018    0.000562
2988    43    2988    0.001017    0.000562
2989    43    2989    0.001023    0.000561
2990    43    2990    0.001019    0.000562
2991    43    2991    0.001023    0.000560
2992    43    2992    0.001024    0.000563
2993    43    2993    0.001023    0.000565
2994    43    2994    0.001025    0.000566
2995    43    2995    0.001022    0.000564
2996    43    2996    0.001022    0.000565
2997    43    2997    0.001020    0.000565
2998    43    2998    0.001024    0.000566
2999    43    2999    0.001022    0.000562
3000    43    3000    0.001024    0.000569
3001    43    3001    0.001025    0.000566
3002    43    3002    0.001027    0.000565
3003    43    3003    0.001026    0.000568
3004    43    3004    0.001028    0.000566
3005    43    3005    0.001023    0.000567
3006    43    3006    0.001028    0.000566
3007    43    3007    0.001026    0.000565
3008    43    3008    0.001027    0.000569
3009    43    3009    0.001027    0.000567
3010    43    3010    0.001026    0.000567
3011    43    3011    0.001026    0.000565
3012    43    3012    0.001028    0.000564
3013    43    3013    0.001031    0.000566
3014    43    3014    0.001028    0.000567
3015    43    3015    0.001028    0.000567
3016    43    3016    0.001032    0.000570
3017    43    3017    0.001029    0.000572
3018    43    3018    0.001034    0.000570
3019    43    3019    0.001032    0.000568
3020    43    3020    0.001035    0.000571
3021    43    3021    0.001034    0.000572
3022    43    3022    0.001033    0.000572
3023    43    3023    0.001035    0.000568
3024    43    3024    0.001031    0.000569
3025    43    3025    0.001037    0.000570
3026    43    3026    0.001033    0.000571
3027    43    3027    0.001030    0.000571
3028    43    3028    0.001033    0.000572
3029    43    3029    0.001035    0.000572
3030    43    3030    0.001032    0.000572
3031    43    3031    0.001035    0.000571
3032    43    3032    0.001033    0.000574
3033    43    3033    0.001033    0.000572
3034    43    3034    0.001035    0.000580
3035    43    3035    0.001033    0.000571
3036    43    3036    0.001035    0.000574
3037    43    3037    0.001037    0.000575
3038    43    3038    0.001035    0.000574
3039    43    3039    0.001034    0.000573
3040    43    3040    0.001049    0.000576
3041    43    3041    0.001034    0.000572
3042    43    3042    0.001037    0.000577
3043    43    3043    0.001035    0.000572
3044    43    3044    0.001037    0.000575
3045    43    3045    0.001037    0.000576
3046    43    3046    0.001040    0.000576
3047    43    3047    0.001040    0.000573
3048    43    3048    0.001040    0.000573
3049    43    3049    0.001037    0.000574
3050    43    3050    0.001039    0.000574
3051    43    3051    0.001040    0.000578
3052    43    3052    0.001039    0.000574
3053    43    3053    0.001038    0.000577
3054    43    3054    0.001037    0.000576
3055    43    3055    0.001039    0.000576
3056    43    3056    0.001040    0.000577
3057    43    3057    0.001046    0.000574
3058    43    3058    0.001041    0.000574
3059    43    3059    0.001042    0.000572
3060    43    3060    0.001039    0.000575
3061    43    3061    0.001043    0.000579
3062    43    3062    0.001042    0.000575
3063    43    3063    0.001047    0.000579
3064    43    3064    0.001049    0.000579
3065    43    3065    0.001045    0.000580
3066    43    3066    0.001047    0.000579
3067    43    3067    0.001043    0.000580
3068    43    3068    0.001041    0.000590
3069    43    3069    0.001045    0.000581
3070    43    3070    0.001042    0.000575
3071    43    3071    0.001044    0.000576
3072    43    3072    0.001042    0.000579
3073    43    3073    0.001046    0.000580
3074    43    3074    0.001047    0.000579
3075    43    3075    0.001048    0.000580
3076    43    3076    0.001048    0.000581
3077    43    3077    0.001045    0.000578
3078    43    3078    0.001047    0.000583
3079    43    3079    0.001048    0.000581
3080    43    3080    0.001050    0.000581
3081    43    3081    0.001051    0.000583
3082    43    3082    0.001049    0.000579
3083    43    3083    0.001048    0.000581
3084    43    3084    0.001053    0.000581
3085    43    3085    0.001052    0.000580
3086    43    3086    0.001054    0.000582
3087    43    3087    0.001053    0.000583
3088    43    3088    0.001054    0.000582
3089    43    3089    0.001054    0.000582
3090    43    3090    0.001052    0.000581
3091    43    3091    0.001056    0.000585
3092    43    3092    0.001054    0.000588
3093    43    3093    0.001057    0.000584
3094    43    3094    0.001054    0.000586
3095    43    3095    0.001055    0.000585
3096    43    3096    0.001057    0.000590
3097    43    3097    0.001057    0.000584
3098    43    3098    0.001055    0.000583
3099    43    3099    0.001055    0.000584
3100    43    3100    0.001054    0.000586
3101    43    3101    0.001060    0.000586
3102    43    3102    0.001073    0.000587
3103    43    3103    0.001057    0.000586
3104    43    3104    0.001062    0.000587
3105    43    3105    0.001059    0.000587
3106    43    3106    0.001056    0.000584
3107    43    3107    0.001061    0.000593
3108    43    3108    0.001061    0.000589
3109    43    3109    0.001059    0.000589
3110    43    3110    0.001063    0.000586
3111    43    3111    0.001064    0.000588
3112    43    3112    0.001062    0.000588
3113    43    3113    0.001068    0.000588
3114    43    3114    0.001064    0.000588
3115    43    3115    0.001064    0.000587
3116    43    3116    0.001067    0.000588
3117    43    3117    0.001066    0.000592
3118    43    3118    0.001067    0.000592
3119    43    3119    0.001068    0.000588
3120    43    3120    0.001065    0.000591
3121    43    3121    0.001068    0.000593
3122    43    3122    0.001066    0.000589
3123    43    3123    0.001069    0.000589
3124    43    3124    0.001074    0.000588
3125    43    3125    0.001072    0.000589
3126    43    3126    0.001070    0.000591
3127    43    3127    0.001070    0.000593
3128    43    3128    0.001068    0.000587
3129    43    3129    0.001068    0.000594
3130    43    3130    0.001073    0.000588
3131    43    3131    0.001071    0.000590
3132    43    3132    0.001073    0.000590
3133    43    3133    0.001074    0.000588
3134    43    3134    0.001072    0.000593
3135    43    3135    0.001077    0.000594
3136    43    3136    0.001070    0.000592
3137    43    3137    0.001072    0.000593
3138    43    3138    0.001075    0.000594
3139    43    3139    0.001074    0.000592
3140    43    3140    0.001076    0.000597
3141    43    3141    0.001079    0.000594
3142    43    3142    0.001077    0.000594
3143    43    3143    0.001079    0.000595
3144    43    3144    0.001073    0.000593
3145    43    3145    0.001076    0.000595
3146    43    3146    0.001085    0.000596
3147    43    3147    0.001080    0.000595
3148    43    3148    0.001080    0.000595
3149    43    3149    0.001080    0.000597
3150    43    3150    0.001079    0.000595
3151    43    3151    0.001081    0.000595
3152    43    3152    0.001079    0.000596
3153    43    3153    0.001082    0.000593
3154    43    3154    0.001084    0.000596
3155    43    3155    0.001083    0.000594
3156    43    3156    0.001079    0.000594
3157    43    3157    0.001085    0.000592
3158    43    3158    0.001089    0.000596
3159    43    3159    0.001083    0.000596
3160    43    3160    0.001083    0.000596
3161    43    3161    0.001085    0.000597
3162    43    3162    0.001100    0.000600
3163    43    3163    0.001087    0.000599
3164    43    3164    0.001084    0.000597
3165    43    3165    0.001081    0.000597
3166    43    3166    0.001086    0.000598
3167    43    3167    0.001086    0.000600
3168    43    3168    0.001084    0.000598
3169    43    3169    0.001087    0.000600
3170    43    3170    0.001088    0.000601
3171    43    3171    0.001086    0.000598
3172    43    3172    0.001086    0.000603
3173    43    3173    0.001092    0.000604
3174    43    3174    0.001091    0.000600
3175    43    3175    0.001091    0.000602
3176    43    3176    0.001086    0.000601
3177    43    3177    0.001088    0.000601
3178    43    3178    0.001092    0.000604
3179    43    3179    0.001091    0.000600
3180    43    3180    0.001092    0.000601
3181    43    3181    0.001093    0.000604
3182    43    3182    0.001094    0.000603
3183    43    3183    0.001094    0.000602
3184    43    3184    0.001097    0.000602
3185    43    3185    0.001096    0.000603
3186    43    3186    0.001095    0.000604
3187    43    3187    0.001091    0.000601
3188    43    3188    0.001092    0.000600
3189    43    3189    0.001108    0.000605
3190    43    3190    0.001096    0.000606
3191    43    3191    0.001093    0.000603
3192    43    3192    0.001093    0.000604
3193    43    3193    0.001095    0.000602
3194    43    3194    0.001098    0.000613
3195    43    3195    0.001098    0.000604
3196    43    3196    0.001099    0.000606
3197    43    3197    0.001098    0.000604
3198    43    3198    0.001092    0.000604
3199    43    3199    0.001098    0.000603
3200    43    3200    0.001100    0.000603
3201    43    3201    0.001101    0.000606
3202    43    3202    0.001102    0.000608
3203    43    3203    0.001101    0.000606
3204    43    3204    0.001104    0.000608
3205    43    3205    0.001107    0.000610
3206    43    3206    0.001103    0.000606
3207    43    3207    0.001096    0.000604
3208    43    3208    0.001101    0.000606
3209    43    3209    0.001097    0.000605
3210    43    3210    0.001103    0.000613
3211    43    3211    0.001105    0.000609
3212    43    3212    0.001103    0.000607
3213    43    3213    0.001105    0.000607
3214    43    3214    0.001106    0.000609
3215    43    3215    0.001105    0.000614
3216    43    3216    0.001108    0.000613
3217    43    3217    0.001109    0.000608
3218    43    3218    0.001108    0.000609
3219    43    3219    0.001110    0.000609
3220    43    3220    0.001105    0.000610
3221    43    3221    0.001122    0.000609
3222    43    3222    0.001106    0.000613
3223    43    3223    0.001106    0.000607
3224    43    3224    0.001108    0.000613
3225    43    3225    0.001110    0.000613
3226    43    3226    0.001115    0.000615
3227    43    3227    0.001112    0.000609
3228    43    3228    0.001111    0.000609
3229    43    3229    0.001114    0.000611
3230    43    3230    0.001110    0.000607
3231    43    3231    0.001113    0.000606
3232    43    3232    0.001120    0.000612
3233    43    3233    0.001114    0.000611
3234    43    3234    0.001114    0.000611
3235    43    3235    0.001109    0.000609
3236    43    3236    0.001113    0.000613
3237    43    3237    0.001114    0.000612
3238    43    3238    0.001115    0.000614
3239    43    3239    0.001113    0.000613
3240    43    3240    0.001119    0.000615
3241    43    3241    0.001116    0.000612
3242    43    3242    0.001117    0.000617
3243    43    3243    0.001116    0.000616
3244    43    3244    0.001117    0.000615
3245    43    3245    0.001114    0.000614
3246    43    3246    0.001117    0.000616
3247    43    3247    0.001121    0.000617
3248    43    3248    0.001121    0.000617
3249    43    3249    0.001119    0.000615
3250    43    3250    0.001118    0.000615
3251    43    3251    0.001121    0.000617
3252    43    3252    0.001120    0.000617
3253    43    3253    0.001125    0.000618
3254    43    3254    0.001121    0.000615
3255    43    3255    0.001123    0.000617
3256    43    3256    0.001121    0.000614
3257    43    3257    0.001123    0.000616
3258    43    3258    0.001126    0.000616
3259    43    3259    0.001127    0.000615
3260    43    3260    0.001127    0.000617
3261    43    3261    0.001126    0.000614
3262    43    3262    0.001127    0.000617
3263    43    3263    0.001123    0.000621
3264    43    3264    0.001125    0.000614
3265    43    3265    0.001127    0.000616
3266    43    3266    0.001124    0.000615
3267    43    3267    0.001126    0.000620
3268    43    3268    0.001127    0.000620
3269    43    3269    0.001127    0.000620
3270    43    3270    0.001128    0.000619
3271    43    3271    0.001129    0.000617
3272    43    3272    0.001128    0.000620
3273    43    3273    0.001129    0.000617
3274    43    3274    0.001135    0.000619
3275    43    3275    0.001131    0.000621
3276    43    3276    0.001128    0.000620
3277    43    3277    0.001127    0.000620
3278    43    3278    0.001128    0.000621
3279    43    3279    0.001142    0.000623
3280    43    3280    0.001134    0.000625
3281    43    3281    0.001133    0.000622
3282    43    3282    0.001130    0.000624
3283    43    3283    0.001130    0.000624
3284    43    3284    0.001135    0.000625
3285    43    3285    0.001131    0.000621
3286    43    3286    0.001136    0.000626
3287    43    3287    0.001132    0.000623
3288    43    3288    0.001135    0.000623
3289    43    3289    0.001135    0.000625
3290    43    3290    0.001134    0.000621
3291    43    3291    0.001131    0.000619
3292    43    3292    0.001134    0.000624
3293    43    3293    0.001133    0.000625
3294    43    3294    0.001133    0.000623
3295    43    3295    0.001133    0.000624
3296    43    3296    0.001135    0.000627
3297    43    3297    0.001137    0.000624
3298    43    3298    0.001131    0.000622
3299    43    3299    0.001135    0.000625
3300    43    3300    0.001137    0.000624
3301    43    3301    0.001134    0.000624
3302    43    3302    0.001138    0.000627
3303    43    3303    0.001134    0.000624
3304    43    3304    0.001137    0.000625
3305    43    3305    0.001139    0.000627
3306    43    3306    0.001142    0.000630
3307    43    3307    0.001141    0.000627
3308    43    3308    0.001140    0.000631
3309    43    3309    0.001141    0.000629
3310    43    3310    0.001143    0.000630
3311    43    3311    0.001139    0.000628
3312    43    3312    0.001144    0.000629
3313    43    3313    0.001142    0.000629
3314    43    3314    0.001142    0.000629
3315    43    3315    0.001142    0.000637
3316    43    3316    0.001142    0.000631
3317    43    3317    0.001143    0.000628
3318    43    3318    0.001142    0.000629
3319    43    3319    0.001147    0.000631
3320    43    3320    0.001144    0.000634
3321    43    3321    0.001146    0.000630
3322    43    3322    0.001148    0.000633
3323    43    3323    0.001147    0.000629
3324    43    3324    0.001144    0.000634
3325    43    3325    0.001147    0.000641
3326    43    3326    0.001143    0.000634
3327    43    3327    0.001148    0.000631
3328    43    3328    0.001153    0.000634
3329    43    3329    0.001151    0.000633
3330    43    3330    0.001153    0.000631
3331    43    3331    0.001161    0.000632
3332    43    3332    0.001155    0.000634
3333    43    3333    0.001158    0.000633
3334    43    3334    0.001155    0.000632
3335    43    3335    0.001156    0.000635
3336    43    3336    0.001169    0.000636
3337    43    3337    0.001150    0.000636
3338    43    3338    0.001153    0.000634
3339    43    3339    0.001163    0.000637
3340    43    3340    0.001158    0.000632
3341    43    3341    0.001167    0.000636
3342    43    3342    0.001163    0.000639
3343    43    3343    0.001164    0.000636
3344    43    3344    0.001165    0.000633
3345    43    3345    0.001161    0.000637
3346    43    3346    0.001172    0.000636
3347    43    3347    0.001162    0.000632
3348    43    3348    0.001165    0.000641
3349    43    3349    0.001161    0.000639
3350    43    3350    0.001161    0.000636
3351    43    3351    0.001162    0.000637
3352    43    3352    0.001160    0.000638
3353    43    3353    0.001163    0.000642
3354    43    3354    0.001159    0.000638
3355    43    3355    0.001157    0.000638
3356    43    3356    0.001159    0.000638
3357    43    3357    0.001161    0.000640
3358    43    3358    0.001165    0.000644
3359    43    3359    0.001157    0.000635
3360    43    3360    0.001158    0.000639
3361    43    3361    0.001159    0.000638
3362    43    3362    0.001157    0.000640
3363    43    3363    0.001161    0.000639
3364    43    3364    0.001157    0.000641
3365    43    3365    0.001160    0.000640
3366    43    3366    0.001161    0.000644
3367    43    3367    0.001163    0.000642
3368    43    3368    0.001165    0.000644
3369    43    3369    0.001162    0.000645
3370    43    3370    0.001167    0.000645
3371    43    3371    0.001162    0.000643
3372    43    3372    0.001163    0.000640
3373    43    3373    0.001161    0.000639
3374    43    3374    0.001162    0.000642
3375    43    3375    0.001164    0.000640
3376    43    3376    0.001165    0.000646
3377    43    3377    0.001160    0.000641
3378    43    3378    0.001163    0.000644
3379    43    3379    0.001168    0.000645
3380    43    3380    0.001171    0.000644
3381    43    3381    0.001170    0.000645
3382    43    3382    0.001170    0.000644
3383    43    3383    0.001165    0.000643
3384    43    3384    0.001167    0.000644
3385    43    3385    0.001168    0.000643
3386    43    3386    0.001165    0.000654
3387    43    3387    0.001166    0.000643
3388    43    3388    0.001170    0.000645
3389    43    3389    0.001168    0.000642
3390    43    3390    0.001170    0.000644
3391    43    3391    0.001169    0.000657
3392    43    3392    0.001168    0.000648
3393    43    3393    0.001174    0.000646
3394    43    3394    0.001171    0.000646
3395    43    3395    0.001170    0.000643
3396    43    3396    0.001178    0.000654
3397    43    3397    0.001173    0.000650
3398    43    3398    0.001175    0.000649
3399    43    3399    0.001175    0.000652
3400    43    3400    0.001176    0.000648
3401    43    3401    0.001171    0.000650
3402    43    3402    0.001175    0.000646
3403    43    3403    0.001175    0.000646
3404    43    3404    0.001177    0.000651
3405    43    3405    0.001175    0.000648
